"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1382967370533072897,"Swapnil Shah",-1,"2021-04-16 08:01:30","None",101,"Tue Dec 08 01:26:12 +0000 2009","None",95322949,"None","RT @amitmalviya: Some states have raised the issue of vaccine shortages. Vaccine manufacturers are facing problems in procuring adjuvants f…","swap1978",0,207,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967364254240770,"Nakaka⏳🎗️",-1,"2021-04-16 08:01:28","None",2236,"Sun Mar 28 00:33:32 +0000 2010","None",127082289,"None","Most Are At Higher Risk Of Vaccine Adverse Event Than COVID-19 &amp; Stanford Finds Masks $q$Ineffective$q$ https://t.co/G2AS1qL6TZ","nakaka_",0,796,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967354116734979,"Sapiofoxy",-1,"2021-04-16 08:01:26","None",283,"Tue Apr 13 12:53:52 +0000 2021","Planet Earth ",1381953686079991818,"None","For those who don$q$t know, the WHO and the CDC are criminal $q$gangster$q$ organisations. They don$q$t give a rat$q$s arse about your health and you$q$d do well to remember that. Knowing this will help you on your journey to finding the truth. #WHO #CDC #CovidVaccine #vaccine #NoVaccines","sapiofoxxxxxxxy",0,573,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967355672772608,"Donna Redman",-1,"2021-04-16 08:01:26","None",1601,"Sun Apr 17 15:37:35 +0000 2016","None",721724292698923009,"None","RT @js100js100: LATEST UK VACCINE REACTIONS TOTALS - 835 dead, 620,000+ adverse reactions 😠😡 https://t.co/L8LX21UTqM https://t.co/FnCsLOSssx","DonnaRedman9",0,943,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967295681642496,"Kelly",1340362368262565906,"2021-04-16 08:01:12","None",151,"Fri Jan 24 12:42:52 +0000 2014","North East, England",2301407302,"None","@Cee_dot06 @CNBCnow Do you have to have a domestic passport to prove you have had the flu vaccine? 🤔 why is this jab being forced on us? Do you not wonder why?","pudneykelly1",0,43,1382798790730649601,0,"None","None","JS Listener","None","Cee_dot06","vaccine ",-1
1382967295681642496,"Kelly",1340362368262565906,"2021-04-16 08:01:12","None",151,"Fri Jan 24 12:42:52 +0000 2014","North East, England",2301407302,"None","@Cee_dot06 @CNBCnow Do you have to have a domestic passport to prove you have had the flu vaccine? 🤔 why is this jab being forced on us? Do you not wonder why?","pudneykelly1",0,43,1382798790730649601,0,"None","None","JS Listener","None","Cee_dot06","vaccine ",-1
1382967282775818243,"Fezz Edwards",-1,"2021-04-16 08:01:09","None",337,"Fri Dec 01 10:09:27 +0000 2017","None",936537719169257472,"None","RT @js100js100: LATEST UK VACCINE REACTIONS TOTALS - 835 dead, 620,000+ adverse reactions 😠😡 https://t.co/L8LX21UTqM https://t.co/FnCsLOSssx","jowen66_owen",0,223,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967259107262464,"🇦🇺Tigers Rock!!🐅(AJ Smith)🇺🇸",-1,"2021-04-16 08:01:03","None",3110,"Tue Mar 08 07:43:40 +0000 2016","Queensland, Australia",707109514768560128,"None","RT @burrosavic: Imagine according to @ScottMorrisonMP the only way your death would be down to the Vaccine is if you died with the needle i…","EFAY1EIGHT",0,2174,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967259107262464,"🇦🇺Tigers Rock!!🐅(AJ Smith)🇺🇸",-1,"2021-04-16 08:01:03","None",3110,"Tue Mar 08 07:43:40 +0000 2016","Queensland, Australia",707109514768560128,"None","RT @burrosavic: Imagine according to @ScottMorrisonMP the only way your death would be down to the Vaccine is if you died with the needle i…","EFAY1EIGHT",0,2174,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967216979783681,"🤫",-1,"2021-04-16 08:00:53","None",234,"Tue Mar 23 11:31:49 +0000 2010","Blackburn, Lancashire",125630810,"None","RT @laworfiction: 𝐅𝐢𝐠𝐡𝐭 𝐟𝐨𝐫 𝐲𝐨𝐮𝐫 𝐫𝐢𝐠𝐡𝐭𝐬 - 𝐬𝐮𝐩𝐩𝐨𝐫𝐭 𝐭𝐡𝐢𝐬 𝐜𝐫𝐨𝐰𝐝 𝐟𝐮𝐧𝐝𝐞𝐝 𝐚𝐜𝐭𝐢𝐨𝐧 Forced vaccination (coerced is the polite term) is happening in…","Time2change17",0,649,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967206804340736,"Sarah",-1,"2021-04-16 08:00:51","None",631,"Wed Dec 26 09:30:05 +0000 2012","England",1036722282,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","SarahSarjay",0,381,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967206804340736,"Sarah",-1,"2021-04-16 08:00:51","None",631,"Wed Dec 26 09:30:05 +0000 2012","England",1036722282,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","SarahSarjay",0,381,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967184620724224,"iCeMS, Kyoto Univ - International",-1,"2021-04-16 08:00:45","None",766,"Wed Jul 22 10:48:49 +0000 2020","Kyoto, Japan",1285888880688926720,"None","Vaccine ingredients could be hiding in small molecule libraries   Scientists have found an ingredient that makes a vaccine more effective through an approach more often seen in materials science.  https://t.co/iGuE4qHs2O  #iCeMSnews #vaccine","iCeMS_KU_INTL",0,1620,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967120556924928,"Fluffy Heed",-1,"2021-04-16 08:00:30","None",166,"Mon Apr 27 10:00:22 +0000 2015","None",3212219176,"None","RT @JamesMelville: Vaccine passports are a form of psychological coercion to give people social freedoms while taking away personal health…","fluffy_heed",0,71,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967107588132864,"Legendre Cat",-1,"2021-04-16 08:00:27","None",425,"Sun Mar 22 10:36:37 +0000 2020","France Evry 91",1241675061393797126,"None","RT @CorinneMissler: R. Kennedy Jr: $q$Do NOT take covid vaccine$q$   Kennedy issues a statement urging people around the world to avoid the $q$va…","LegendreCat",0,225,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967097270095873,"Lauren",-1,"2021-04-16 08:00:24","None",1302,"Wed May 20 16:59:58 +0000 2009","None",41398492,"None","RT @malinablue: GOP (hysterical): $q$6 out of 7 million people vaccinated with J&amp;J vaccine got blood clots! Vaccines are dangerous! Stop the…","MyLifeinParis",0,276,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967054664339461,"Quantus ⭐🌸",-1,"2021-04-16 08:00:14","None",595,"Thu Jul 30 19:10:43 +0000 2020","None",1288914867034914817,"None","RT @JamesMelville: Vaccine passports are a form of psychological coercion to give people social freedoms while taking away personal health…","Quantus76",0,133,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382967036758855683,"Economic & Political Weekly",-1,"2021-04-16 08:00:10","None",156,"Sat Jul 04 09:58:37 +0000 2009","Mumbai",53640157,"None","A robust and equitable No-Fault Compensation System for COVID-19 #vaccine injury would pre-empt product liability complaints against the government, and could build trust among citizens about government-initiated immunisation programmes. https://t.co/9BVuj7lhto","epw_in",0,74475,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382965076177661955,"Catherine Holmes",-1,"2021-04-16 07:52:23","None",128,"Thu Aug 13 21:03:22 +0000 2020","Ireland",1294016678934777859,"None","RT @JamesMelville: Vaccine passports are a form of psychological coercion to give people social freedoms while taking away personal health…","Catheri65804254",0,19,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382965012172480514,"Chris Giokas",156464691,"2021-04-16 07:52:07","None",71,"Sat Feb 17 09:48:35 +0000 2018","None",964798724596641792,"None","@7NewsSydney Hopefully the family of the lady who was poison by the vaccine gets a massive payout from the vaccine makers .. oh shit that’s right no liability!!!🙈🙉","ChrisGiokas2",0,19,1382954299068612610,0,"None","None","JS Listener","None","7NewsSydney","vaccine ",-1
1382964956107309060,"BombJack 😀",-1,"2021-04-16 07:51:54","None",1223,"Wed Feb 04 14:14:55 +0000 2009","None",20055614,"None","RT @reasonoverfear: Fauci admits to LYING about Covid-19 herd immunity threshold to manipulate public support for vaccine, moves goal post…","BombJack67",0,878,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964945567023105,"kitty",-1,"2021-04-16 07:51:51","None",217,"Wed Dec 16 06:17:14 +0000 2020","None",1339092136281731072,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","kitty81183528",0,129,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964945567023105,"kitty",-1,"2021-04-16 07:51:51","None",217,"Wed Dec 16 06:17:14 +0000 2020","None",1339092136281731072,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","kitty81183528",0,129,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964925195227138,"susan j axford",-1,"2021-04-16 07:51:47","None",75,"Thu Jan 28 10:54:55 +0000 2010","None",109226944,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","bonbuf60",0,209,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964925195227138,"susan j axford",-1,"2021-04-16 07:51:47","None",75,"Thu Jan 28 10:54:55 +0000 2010","None",109226944,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","bonbuf60",0,209,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964921852432388,"UCL Fight The Fakes",-1,"2021-04-16 07:51:46","None",3921,"Thu Jul 16 19:12:02 +0000 2015","London, England",3379276678,"None","RT @AJInsideStory: AstraZeneca COVID-19 vaccine: safe or not safe? https://t.co/IGNQOMUqlt","UCLFightsFakes",0,1367,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964905192652802,"SlyMediaTv on Fcbk 216K Followers & 49K on YouTube",-1,"2021-04-16 07:51:42","None",5002,"Mon Apr 04 13:48:29 +0000 2016","Harare, Zimbabwe",716985796050489344,"None","Malawi will destroy 16 000 expired vaccines   #vaccine #AstraZeneca","SlymediaproTv",0,4385,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964888767770624,"réveillez-vous !",-1,"2021-04-16 07:51:38","None",763,"Tue Jan 14 18:32:34 +0000 2020","None",1217152433555673088,"None","RT @AminejendNBA: Bill Gates avoue que les vaccins servent à réduire la croissance de la population #BillGatesBioTerrorist #vaccination #Va…","DPitchoun",0,194,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964859197739008,"hayley bimbos ✨ $6 0F ✨",-1,"2021-04-16 07:51:31","None",2072,"Tue Jan 27 04:19:48 +0000 2009","$q$melbourne$q$ $q$australia$q$",19576899,"None","RT @dysnomiasys: will the vaccine give me extra autism bc thatd be cool","hayleyglyphs",0,6269,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964853636272128,"Norma Saggers",-1,"2021-04-16 07:51:30","None",79,"Sat Nov 25 18:18:14 +0000 2017","Laindon, Basildon",934486401130942464,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","normasaggers1",0,187,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964853636272128,"Norma Saggers",-1,"2021-04-16 07:51:30","None",79,"Sat Nov 25 18:18:14 +0000 2017","Laindon, Basildon",934486401130942464,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","normasaggers1",0,187,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964840503726082,"भारत एक है",-1,"2021-04-16 07:51:26","None",1222,"Mon Aug 10 02:21:00 +0000 2009","India",64314732,"None","RT @DrTomFrieden: Uncontrolled spread of Covid increases the risk of variants that evade vaccine-induced immunity, which would be a serious…","BharatEkHe",0,601,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964794639020032,"Susovan Das",-1,"2021-04-16 07:51:15","None",72,"Sun Sep 13 13:06:57 +0000 2020","None",1305130354789945345,"None","RT @amitmalviya: Some states have raised the issue of vaccine shortages. Vaccine manufacturers are facing problems in procuring adjuvants f…","Susovan64216192",0,36,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964773457965056,"CALI WARD",-1,"2021-04-16 07:51:10","None",332,"Sat Mar 16 18:42:11 +0000 2019","None",1106989053054869505,"None","RT @constanzag77: 93 Israeli doctors: Do not use Covid-19 vaccine on children https://t.co/reRM28fhO2","IRENEWA45168212",0,821,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964756789665792,"Perrycleez",-1,"2021-04-16 07:51:06","None",1045,"Sun Aug 08 16:33:21 +0000 2010","MTL 514",176119355,"None","RT @RMConservative: If you continue, like frogs in boiling water, to believe the lies about vaccines, natural immunity, asymptomatic spread…","Perrycleez",0,1044,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964718659325953,"Angus Sutherland #KBF",1142469860,"2021-04-16 07:50:57","None",878,"Sat Dec 05 20:42:49 +0000 2020","None",1335323704662822913,"None","@KellerZoe @JuliaHB1 That is total Bollocks. I do not know 1 person in favour of the vaccine passport. Just more Government propaganda and lies being fed by the dishonest and cowardly media. #BorisJohnsonMustGo #followthemoney #NoVaccinePassport #EnoughIsEnough #DissolveParliament","AngusSutherla11",0,290,1382825110105681927,0,"None","None","JS Listener","None","KellerZoe","vaccine ",-1
1382964703962537990,"Rob",-1,"2021-04-16 07:50:54","None",45,"Wed Jan 13 22:58:34 +0000 2021","None",1349490952705093636,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","Rob49083202",0,6,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964703962537990,"Rob",-1,"2021-04-16 07:50:54","None",45,"Wed Jan 13 22:58:34 +0000 2021","None",1349490952705093636,"None","RT @IsabelOakeshott: URGENT: Do you believe in forced vaccination? If not, please support this landmark legal case with whatever you can ma…","Rob49083202",0,6,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964674166206464,"Dilip banerjee",-1,"2021-04-16 07:50:47","None",962,"Tue Dec 29 10:26:38 +0000 2015","None",4672325606,"None","RT @amitmalviya: Some states have raised the issue of vaccine shortages. Vaccine manufacturers are facing problems in procuring adjuvants f…","DilipBanerjeBJP",0,2032,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382964674061287424,"E-Midwife",613832082,"2021-04-16 07:50:47","None",34,"Mon Mar 16 12:14:15 +0000 2020","None",1239525272015306754,"None","@mariannaspring The theorists are nothing more than aspiring ‘influencers’ who are causing so much harm, not just physical with vaccine avoidance, but especially to the mental health of the vulnerable. Where’s the evidence to back up their claims! Let me guess it’s been suppressed? Criminal!","EMidwife2",0,1,1382728451350728705,0,"None","None","JS Listener","None","mariannaspring","vaccine ",-1
